CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-110554,Male,1,Yes,Yes,65,One year,Yes,Bank transfer (automatic),119.91,7118.14,No
CUST-110555,Male,0,No,Yes,18,Two year,No,Credit card (automatic),111.85,2194.01,No
CUST-110556,Male,0,No,Yes,48,One year,No,Electronic check,53.83,2771.75,No
CUST-110557,Female,0,Yes,Yes,52,One year,Yes,Electronic check,110.6,5656.69,No
CUST-110558,Male,1,Yes,Yes,12,One year,No,Credit card (automatic),59.43,668.93,Yes
CUST-110559,Female,0,No,No,41,Two year,Yes,Bank transfer (automatic),86.5,3688.45,No
CUST-110560,Female,0,No,Yes,21,One year,Yes,Bank transfer (automatic),79.31,1620.46,No
CUST-110561,Male,0,Yes,No,42,Two year,Yes,Credit card (automatic),100.76,4434.53,No
CUST-110562,Female,0,Yes,Yes,32,Month-to-month,Yes,Credit card (automatic),51.34,1754.18,No
CUST-110563,Male,0,Yes,Yes,47,One year,No,Credit card (automatic),56.52,2450.0,No
CUST-110564,Male,0,No,Yes,67,One year,No,Electronic check,38.65,2402.14,No
CUST-110565,Male,0,Yes,No,56,Two year,Yes,Bank transfer (automatic),74.9,4030.66,No
CUST-110566,Female,0,Yes,No,17,One year,No,Bank transfer (automatic),22.62,396.45,No
CUST-110567,Male,0,No,No,64,Two year,No,Credit card (automatic),72.27,4168.42,No
CUST-110568,Male,0,Yes,Yes,12,Two year,No,Electronic check,34.37,405.77,No
CUST-110569,Male,0,No,Yes,24,One year,No,Credit card (automatic),39.41,922.84,No
CUST-110570,Male,0,Yes,No,55,Two year,Yes,Electronic check,26.68,1455.4,No
CUST-110571,Female,0,No,Yes,16,One year,No,Bank transfer (automatic),72.68,1081.11,Yes
CUST-110572,Male,0,Yes,No,18,Month-to-month,Yes,Credit card (automatic),106.66,1803.39,Yes
CUST-110573,Female,0,No,Yes,56,Month-to-month,No,Credit card (automatic),22.25,1344.88,Yes
CUST-110574,Female,0,Yes,Yes,54,Two year,No,Credit card (automatic),117.47,6477.85,No
CUST-110575,Female,0,Yes,No,59,Two year,No,Credit card (automatic),115.47,6313.56,No
CUST-110576,Male,0,Yes,Yes,21,Two year,Yes,Mailed check,116.38,2533.5,No
CUST-110577,Female,1,Yes,No,57,Two year,No,Mailed check,88.6,4593.02,No
CUST-110578,Female,0,Yes,No,5,Month-to-month,No,Credit card (automatic),50.73,248.54,Yes
CUST-110579,Female,0,No,No,43,Two year,No,Bank transfer (automatic),29.1,1323.08,No
CUST-110580,Male,0,No,No,32,One year,Yes,Mailed check,38.64,1115.11,No
CUST-110581,Male,0,No,Yes,9,Two year,Yes,Credit card (automatic),109.34,977.35,No
CUST-110582,Female,0,No,Yes,27,One year,No,Mailed check,36.68,932.78,No
CUST-110583,Female,0,No,Yes,24,Month-to-month,No,Electronic check,51.28,1170.24,No
CUST-110584,Female,0,No,Yes,14,Month-to-month,No,Electronic check,70.82,,No
CUST-110585,Female,0,Yes,Yes,56,One year,Yes,Electronic check,51.04,2956.14,No
CUST-110586,Female,0,Yes,Yes,36,Two year,Yes,Electronic check,119.65,3920.85,No
CUST-110587,Male,0,Yes,Yes,54,One year,No,Credit card (automatic),37.41,2017.56,No
CUST-110588,Male,1,No,No,19,One year,No,Electronic check,77.09,1538.4,No
CUST-110589,Female,0,No,Yes,31,Two year,Yes,Credit card (automatic),93.94,2876.84,No
CUST-110590,Female,0,Yes,No,67,One year,Yes,Credit card (automatic),109.01,6765.44,No
CUST-110591,Female,0,No,No,30,Month-to-month,Yes,Electronic check,44.24,1435.57,Yes
CUST-110592,Female,0,Yes,No,52,One year,Yes,Credit card (automatic),112.87,5963.5,No
CUST-110593,Male,1,Yes,Yes,26,Two year,No,Electronic check,27.82,709.73,No
CUST-110594,Female,0,Yes,Yes,52,One year,No,Bank transfer (automatic),23.9,1160.73,No
CUST-110595,Male,0,No,No,0,Month-to-month,Yes,Electronic check,81.76,81.76,No
CUST-110596,Female,0,Yes,Yes,43,Two year,Yes,Electronic check,70.11,2715.37,Yes
CUST-110597,Female,0,Yes,No,0,Two year,Yes,Credit card (automatic),93.2,93.2,Yes
CUST-110598,Female,0,Yes,Yes,62,One year,Yes,Bank transfer (automatic),70.36,4443.15,Yes
CUST-110599,Male,0,Yes,Yes,28,Two year,No,Credit card (automatic),35.83,1031.12,No
CUST-110600,Female,0,No,No,8,Month-to-month,Yes,Bank transfer (automatic),43.7,350.16,No
CUST-110601,Male,0,No,Yes,39,One year,No,Mailed check,113.23,4598.26,Yes
CUST-110602,Male,0,Yes,Yes,34,Month-to-month,Yes,Bank transfer (automatic),57.44,1878.13,No
CUST-110603,Female,0,Yes,Yes,12,One year,Yes,Mailed check,119.3,1424.11,No
CUST-110604,Male,0,Yes,No,18,Two year,Yes,Electronic check,113.67,2238.96,Yes
CUST-110605,Female,0,No,Yes,3,One year,Yes,Credit card (automatic),113.95,316.43,No
CUST-110606,Female,0,Yes,Yes,37,One year,No,Credit card (automatic),100.19,3679.0,No
CUST-110607,Female,0,Yes,No,56,One year,Yes,Mailed check,106.74,6153.73,No
CUST-110608,Male,0,Yes,No,38,Two year,Yes,Mailed check,22.98,916.25,No
CUST-110609,Female,0,No,Yes,51,One year,No,Credit card (automatic),40.76,2268.16,Yes
CUST-110610,Female,0,Yes,No,31,Month-to-month,No,Electronic check,25.21,760.9,Yes
CUST-110611,Male,0,No,No,42,Two year,No,Credit card (automatic),81.46,3279.1,No
CUST-110612,Male,0,Yes,Yes,23,One year,Yes,Bank transfer (automatic),27.15,572.95,No
CUST-110613,Male,0,Yes,Yes,32,Month-to-month,No,Credit card (automatic),63.43,2021.06,No
CUST-110614,Male,0,No,No,51,One year,Yes,Electronic check,71.85,3952.28,No
CUST-110615,Male,0,No,No,49,Two year,Yes,Credit card (automatic),95.34,4960.45,Yes
CUST-110616,Female,0,No,Yes,24,One year,No,Mailed check,91.97,2255.95,No
CUST-110617,Male,0,No,Yes,18,One year,Yes,Mailed check,105.61,1942.44,No
CUST-110618,Male,0,No,Yes,10,Month-to-month,No,Credit card (automatic),41.35,440.78,Yes
CUST-110619,Male,0,No,Yes,49,Two year,No,Mailed check,60.55,2782.8,No
CUST-110620,Female,1,No,Yes,2,Month-to-month,Yes,Bank transfer (automatic),94.02,189.75,No
CUST-110621,Female,0,Yes,No,26,One year,No,Electronic check,112.39,3058.97,No
CUST-110622,Male,1,Yes,No,64,One year,Yes,Credit card (automatic),89.23,5644.19,Yes
CUST-110623,Male,0,No,Yes,0,Month-to-month,Yes,Bank transfer (automatic),73.62,73.62,Yes
CUST-110624,Female,0,Yes,No,66,Two year,No,Electronic check,45.14,2708.79,No
CUST-110625,Female,0,No,Yes,0,Month-to-month,No,Mailed check,59.82,59.82,No
CUST-110626,Female,0,No,Yes,57,Two year,Yes,Mailed check,65.16,4071.18,No
CUST-110627,Female,0,No,Yes,27,One year,No,Mailed check,25.48,653.12,Yes
CUST-110628,Female,1,No,Yes,50,One year,Yes,Bank transfer (automatic),37.77,2000.89,No
CUST-110629,Male,1,No,No,41,One year,Yes,Credit card (automatic),35.22,1578.44,No
CUST-110630,Male,0,No,No,12,One year,No,Mailed check,86.95,1072.37,No
CUST-110631,Female,0,No,Yes,10,Month-to-month,Yes,Bank transfer (automatic),88.48,907.59,Yes
CUST-110632,Female,0,No,No,26,Two year,No,Mailed check,83.98,2105.79,No
CUST-110633,Male,0,No,Yes,25,One year,No,Mailed check,32.99,777.05,No
CUST-110634,Female,1,No,No,20,Month-to-month,No,Bank transfer (automatic),103.81,2166.88,No
CUST-110635,Male,0,Yes,No,58,Two year,No,Bank transfer (automatic),92.56,4834.57,No
CUST-110636,Female,0,Yes,Yes,34,Month-to-month,No,Bank transfer (automatic),96.22,3001.4,Yes
CUST-110637,Female,0,No,Yes,33,Two year,Yes,Electronic check,81.44,2619.34,No
CUST-110638,Female,0,No,No,60,One year,No,Electronic check,60.04,3285.36,No
CUST-110639,Male,1,No,No,47,Two year,No,Mailed check,39.73,1684.33,Yes
CUST-110640,Female,0,Yes,Yes,5,Month-to-month,No,Bank transfer (automatic),64.83,346.51,No
CUST-110641,Female,0,Yes,No,15,One year,No,Bank transfer (automatic),23.28,322.64,No
CUST-110642,Female,0,Yes,No,39,Two year,Yes,Electronic check,53.61,1989.85,No
CUST-110643,Male,1,Yes,No,67,One year,Yes,Bank transfer (automatic),55.62,3589.24,No
CUST-110644,Male,0,No,No,23,One year,Yes,Electronic check,109.71,2326.49,No
CUST-110645,Female,0,Yes,Yes,11,One year,No,Mailed check,91.56,1041.22,Yes
CUST-110646,Male,0,No,Yes,64,Two year,Yes,Electronic check,33.45,1976.6,No
CUST-110647,Female,1,No,Yes,68,Two year,Yes,Credit card (automatic),86.12,6148.62,No
CUST-110648,Male,1,No,No,5,Month-to-month,Yes,Credit card (automatic),98.47,529.6,No
CUST-110649,Male,1,No,No,72,One year,Yes,Electronic check,73.53,5492.15,No
CUST-110650,Male,0,Yes,Yes,56,Two year,Yes,Electronic check,35.14,1988.38,No
CUST-110651,Male,1,Yes,No,4,Month-to-month,No,Bank transfer (automatic),51.88,220.7,Yes
CUST-110652,Male,0,Yes,Yes,8,Month-to-month,Yes,Electronic check,22.15,193.52,No
CUST-110653,Male,0,Yes,No,34,Two year,No,Electronic check,111.79,3423.45,No
CUST-110654,Female,0,No,No,31,One year,No,Electronic check,116.97,3583.97,No
CUST-110655,Male,0,No,No,63,Two year,No,Mailed check,58.5,3577.5,No
CUST-110656,Male,0,Yes,Yes,31,Two year,No,Mailed check,93.18,2720.41,Yes
CUST-110657,Female,0,No,No,46,Two year,Yes,Mailed check,31.29,1309.44,No
CUST-110658,Female,1,Yes,No,57,Two year,No,Bank transfer (automatic),49.39,2852.23,No
CUST-110659,Male,1,Yes,No,34,Two year,No,Electronic check,58.21,1971.28,No
CUST-110660,Female,0,Yes,No,1,Month-to-month,No,Credit card (automatic),25.47,24.89,Yes
CUST-110661,Male,0,No,No,1,Month-to-month,No,Bank transfer (automatic),116.7,107.64,Yes
CUST-110662,Female,0,No,No,12,Month-to-month,Yes,Credit card (automatic),119.67,1358.09,Yes
CUST-110663,Female,0,Yes,Yes,17,Month-to-month,No,Mailed check,118.35,1988.42,Yes
CUST-110664,Male,1,No,Yes,19,One year,Yes,Electronic check,51.05,970.28,No
CUST-110665,Female,0,Yes,Yes,54,Two year,Yes,Bank transfer (automatic),104.97,5139.24,No
CUST-110666,Male,0,Yes,Yes,28,Month-to-month,Yes,Electronic check,62.95,1846.65,No
CUST-110667,Female,0,Yes,No,29,One year,Yes,Mailed check,61.29,1663.32,No
CUST-110668,Female,0,No,Yes,6,Month-to-month,No,Electronic check,108.59,661.54,No
CUST-110669,Female,1,No,Yes,3,Month-to-month,No,Electronic check,107.38,328.41,No
CUST-110670,Female,1,No,No,9,Month-to-month,No,Bank transfer (automatic),117.5,1093.07,Yes
CUST-110671,Female,0,No,Yes,21,One year,Yes,Mailed check,25.75,545.06,No
CUST-110672,Male,1,Yes,No,71,Two year,Yes,Bank transfer (automatic),106.21,7150.35,No
CUST-110673,Male,0,Yes,Yes,67,Two year,Yes,Electronic check,67.68,4760.53,No
CUST-110674,Female,0,Yes,No,5,Month-to-month,Yes,Bank transfer (automatic),42.6,192.78,No
CUST-110675,Male,0,No,Yes,18,Month-to-month,No,Mailed check,37.19,636.93,Yes
CUST-110676,Female,0,Yes,Yes,70,Two year,Yes,Electronic check,102.27,6802.54,No
CUST-110677,Female,1,No,Yes,65,Two year,No,Bank transfer (automatic),94.27,6301.08,Yes
CUST-110678,Female,1,Yes,No,16,One year,No,Electronic check,67.84,1121.13,No
CUST-110679,Female,0,No,Yes,4,One year,No,Credit card (automatic),112.64,480.48,No
CUST-110680,Male,0,Yes,No,5,Month-to-month,Yes,Credit card (automatic),114.44,621.63,No
CUST-110681,Female,0,No,Yes,45,One year,No,Bank transfer (automatic),56.05,2427.72,No
CUST-110682,Male,1,Yes,No,42,One year,Yes,Electronic check,85.1,3720.21,No
CUST-110683,Male,0,Yes,Yes,3,One year,No,Credit card (automatic),92.95,288.46,No
CUST-110684,Female,1,Yes,Yes,69,Two year,Yes,Electronic check,34.72,2585.69,No
CUST-110685,Male,1,No,Yes,45,Month-to-month,No,Credit card (automatic),87.46,3773.48,No
CUST-110686,Female,1,No,Yes,50,Month-to-month,Yes,Electronic check,36.02,1971.05,Yes
CUST-110687,Female,0,No,No,11,Month-to-month,No,Bank transfer (automatic),40.84,435.16,No
CUST-110688,Male,0,Yes,Yes,64,One year,Yes,Electronic check,38.19,2466.04,No
CUST-110689,Male,0,Yes,Yes,56,Two year,Yes,Electronic check,36.32,2006.2,No
CUST-110690,Female,0,No,No,47,Two year,No,Electronic check,101.46,4689.6,Yes
CUST-110691,Male,0,Yes,No,33,Month-to-month,Yes,Bank transfer (automatic),83.42,2556.49,Yes
CUST-110692,Male,0,No,No,48,One year,No,Bank transfer (automatic),77.12,3491.75,No
CUST-110693,Female,1,No,No,23,One year,Yes,Mailed check,68.39,1536.89,No
CUST-110694,Male,1,No,Yes,53,Two year,Yes,Electronic check,97.8,5318.09,No
CUST-110695,Male,0,No,Yes,9,Two year,No,Bank transfer (automatic),108.94,1060.93,No
CUST-110696,Male,0,Yes,Yes,27,One year,Yes,Electronic check,49.88,1316.35,No
CUST-110697,Female,0,Yes,No,21,Month-to-month,Yes,Mailed check,118.13,2396.8,Yes
CUST-110698,Female,1,No,No,19,Month-to-month,No,Bank transfer (automatic),60.71,1073.5,No
CUST-110699,Male,0,No,Yes,13,Two year,Yes,Credit card (automatic),108.45,1500.45,No
CUST-110700,Male,0,No,No,55,Month-to-month,No,Bank transfer (automatic),71.34,4029.19,No
CUST-110701,Female,0,Yes,No,67,Month-to-month,No,Credit card (automatic),68.98,4488.72,No
CUST-110702,Male,0,No,No,23,One year,No,Bank transfer (automatic),84.88,1964.74,No
CUST-110703,Male,0,No,Yes,68,Month-to-month,No,Bank transfer (automatic),26.47,1628.71,No
CUST-110704,Female,0,No,Yes,1,Month-to-month,Yes,Bank transfer (automatic),67.65,61.83,Yes
CUST-110705,Male,0,No,No,71,Two year,Yes,Mailed check,86.23,6020.59,No
CUST-110706,Female,0,No,Yes,10,Month-to-month,No,Electronic check,70.12,659.78,No
CUST-110707,Male,0,Yes,Yes,48,Two year,Yes,Mailed check,108.86,5674.15,Yes
CUST-110708,Male,0,No,Yes,22,Two year,No,Credit card (automatic),90.22,2064.99,No
CUST-110709,Female,0,No,No,12,One year,Yes,Credit card (automatic),90.23,1048.15,No
CUST-110710,Female,0,Yes,No,60,Month-to-month,Yes,Mailed check,116.34,7639.91,Yes
CUST-110711,Female,0,Yes,No,30,Month-to-month,No,Credit card (automatic),82.13,2223.34,Yes
CUST-110712,Female,0,Yes,Yes,2,Month-to-month,No,Bank transfer (automatic),59.11,108.88,No
CUST-110713,Female,0,No,Yes,0,Month-to-month,No,Electronic check,93.58,93.58,Yes
CUST-110714,Female,0,No,No,20,Month-to-month,Yes,Mailed check,82.61,1525.13,Yes
CUST-110715,Female,0,Yes,No,58,Two year,No,Mailed check,87.84,5489.0,No
CUST-110716,Male,0,No,Yes,8,Month-to-month,No,Electronic check,82.34,677.92,No
CUST-110717,Male,0,No,No,30,Month-to-month,No,Mailed check,75.0,2079.52,No
CUST-110718,Male,0,Yes,Yes,36,Two year,No,Credit card (automatic),92.31,3307.03,No
CUST-110719,Male,0,Yes,Yes,55,Two year,No,Electronic check,109.07,5647.86,No
CUST-110720,Male,0,No,Yes,16,Two year,No,Bank transfer (automatic),85.05,1423.26,No
CUST-110721,Female,0,No,No,42,Two year,No,Electronic check,75.21,3200.49,No
CUST-110722,Male,0,No,Yes,31,One year,No,Electronic check,84.23,2352.6,No
CUST-110723,Female,0,Yes,Yes,68,Two year,Yes,Credit card (automatic),43.67,2952.4,No
CUST-110724,Male,0,Yes,Yes,35,One year,No,Electronic check,92.69,3197.82,No
CUST-110725,Male,0,No,No,36,One year,No,Mailed check,61.81,2403.31,Yes
CUST-110726,Female,1,No,No,28,Month-to-month,Yes,Bank transfer (automatic),100.81,3051.9,Yes
CUST-110727,Female,1,Yes,Yes,55,Two year,Yes,Electronic check,48.45,2552.25,No
CUST-110728,Female,0,No,Yes,55,Two year,No,Electronic check,58.57,2977.61,No
CUST-110729,Female,0,No,No,42,One year,Yes,Electronic check,46.97,1824.63,Yes
CUST-110730,Male,0,Yes,Yes,18,Two year,No,Electronic check,89.0,1489.66,No
CUST-110731,Male,0,Yes,No,7,Month-to-month,No,Electronic check,54.55,348.55,Yes
CUST-110732,Male,0,No,No,32,One year,No,Mailed check,47.04,1376.54,No
CUST-110733,Male,0,No,No,13,One year,Yes,Bank transfer (automatic),27.29,360.26,No
CUST-110734,Male,0,No,No,0,Month-to-month,Yes,Credit card (automatic),94.89,94.89,Yes
CUST-110735,Male,0,Yes,No,22,Two year,No,Bank transfer (automatic),22.18,526.26,No
CUST-110736,Male,0,Yes,Yes,51,Two year,Yes,Electronic check,37.21,1782.17,No
CUST-110737,Male,0,No,No,66,Two year,No,Electronic check,113.06,6766.63,No
CUST-110738,Male,0,No,Yes,2,Month-to-month,No,Credit card (automatic),42.16,90.08,Yes
CUST-110739,Female,0,Yes,Yes,28,Two year,No,Credit card (automatic),60.21,1815.38,No
CUST-110740,Male,0,No,Yes,31,One year,Yes,Mailed check,30.04,907.86,No
CUST-110741,Female,0,No,Yes,4,Month-to-month,No,Bank transfer (automatic),56.19,246.75,No
CUST-110742,Male,0,Yes,Yes,58,Two year,No,Bank transfer (automatic),31.64,1883.7,No
CUST-110743,Male,0,Yes,Yes,48,Two year,Yes,Mailed check,29.1,1494.16,No
CUST-110744,Male,0,No,No,45,One year,No,Electronic check,35.82,1617.33,No
CUST-110745,Female,0,Yes,No,5,Month-to-month,Yes,Credit card (automatic),49.5,246.55,No
CUST-110746,Female,0,Yes,Yes,2,Month-to-month,Yes,Electronic check,115.75,234.03,Yes
CUST-110747,Female,0,No,Yes,71,Two year,No,Electronic check,22.04,1520.76,No
CUST-110748,Female,0,Yes,Yes,59,One year,Yes,Credit card (automatic),92.88,5565.95,Yes
CUST-110749,Female,1,No,No,21,Month-to-month,Yes,Credit card (automatic),74.88,1657.46,Yes
CUST-110750,Male,0,Yes,No,30,Two year,Yes,Credit card (automatic),87.12,2399.57,No
CUST-110751,Male,0,No,Yes,26,Month-to-month,No,Mailed check,39.6,949.35,No
CUST-110752,Female,0,Yes,No,72,Two year,No,Credit card (automatic),74.95,4915.14,No
CUST-110753,Female,0,Yes,Yes,47,One year,Yes,Bank transfer (automatic),69.29,3450.69,No
CUST-110754,Female,1,Yes,No,13,Month-to-month,Yes,Mailed check,49.79,647.7,No
CUST-110755,Female,0,No,No,60,Two year,No,Electronic check,64.73,3738.43,No
CUST-110756,Female,0,Yes,Yes,68,One year,Yes,Mailed check,82.91,5645.53,Yes
CUST-110757,Female,0,Yes,No,71,Two year,No,Credit card (automatic),110.03,8149.41,No
CUST-110758,Female,0,No,Yes,2,One year,Yes,Mailed check,113.37,205.81,Yes
CUST-110759,Male,0,No,No,8,Month-to-month,Yes,Credit card (automatic),29.91,250.78,Yes
CUST-110760,Male,0,Yes,No,33,Month-to-month,No,Mailed check,73.3,2266.76,Yes
CUST-110761,Male,1,No,Yes,26,Month-to-month,Yes,Electronic check,95.52,2527.93,Yes
CUST-110762,Female,0,Yes,Yes,9,One year,No,Credit card (automatic),20.21,198.33,No
CUST-110763,Male,0,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),72.35,1678.76,No
CUST-110764,Female,0,No,Yes,19,Two year,No,Credit card (automatic),81.56,1562.02,Yes
CUST-110765,Female,0,Yes,No,17,Month-to-month,No,Credit card (automatic),87.45,1462.38,Yes
CUST-110766,Female,0,No,Yes,68,Two year,No,Mailed check,43.31,3184.46,No
CUST-110767,Female,0,Yes,No,64,One year,No,Electronic check,114.49,7274.59,Yes
CUST-110768,Male,0,Yes,No,14,Month-to-month,No,Credit card (automatic),47.41,646.26,No
CUST-110769,Female,1,No,Yes,70,One year,No,Electronic check,93.23,6871.75,No
CUST-110770,Female,0,No,No,16,Two year,Yes,Bank transfer (automatic),80.57,1287.26,Yes
CUST-110771,Male,0,No,No,50,Two year,Yes,Credit card (automatic),75.25,3862.75,No
CUST-110772,Male,0,Yes,No,36,One year,No,Credit card (automatic),103.84,3391.6,No
CUST-110773,Female,0,No,No,16,Month-to-month,No,Bank transfer (automatic),85.53,1278.8,No
CUST-110774,Female,0,No,No,44,Two year,No,Electronic check,31.91,1474.79,Yes
CUST-110775,Female,0,Yes,Yes,67,One year,Yes,Credit card (automatic),21.5,1308.0,No
CUST-110776,Female,0,No,Yes,19,One year,No,Mailed check,104.42,1789.42,No
CUST-110777,Male,0,Yes,No,54,One year,Yes,Credit card (automatic),71.12,3890.77,No
CUST-110778,Male,1,No,No,19,One year,Yes,Mailed check,41.39,817.96,Yes
CUST-110779,Female,1,Yes,Yes,35,Month-to-month,Yes,Credit card (automatic),27.64,913.9,Yes
CUST-110780,Female,0,Yes,Yes,35,One year,Yes,Bank transfer (automatic),37.47,1215.14,No
CUST-110781,Male,0,No,No,67,Two year,No,Mailed check,48.09,3388.32,No
CUST-110782,Male,0,No,No,50,Two year,No,Bank transfer (automatic),75.74,3867.05,No
CUST-110783,Male,0,Yes,No,24,Two year,No,Bank transfer (automatic),82.73,1805.52,No
CUST-110784,Female,0,Yes,Yes,65,Two year,Yes,Credit card (automatic),66.23,4170.48,No
CUST-110785,Female,0,Yes,No,56,One year,No,Electronic check,44.03,2287.26,No
CUST-110786,Male,0,Yes,No,60,One year,No,Mailed check,85.11,4860.86,No
CUST-110787,Male,0,Yes,No,12,Month-to-month,No,Electronic check,27.06,342.91,No
CUST-110788,Female,0,No,Yes,40,Two year,No,Electronic check,87.42,3401.3,Yes
CUST-110789,Female,0,Yes,No,48,One year,Yes,Electronic check,77.9,3377.1,No
CUST-110790,Male,0,Yes,Yes,42,Two year,Yes,Credit card (automatic),50.06,2219.02,No
CUST-110791,Female,0,No,No,15,Two year,No,Bank transfer (automatic),98.41,1350.48,No
CUST-110792,Female,0,Yes,Yes,7,Month-to-month,Yes,Bank transfer (automatic),30.86,237.07,Yes
CUST-110793,Male,0,Yes,Yes,5,Month-to-month,Yes,Electronic check,85.42,384.39,Yes
CUST-110794,Female,0,No,Yes,15,One year,No,Bank transfer (automatic),28.87,435.43,No
CUST-110795,Male,0,No,No,66,Two year,Yes,Credit card (automatic),59.64,3899.22,No
CUST-110796,Female,0,No,No,0,One year,No,Credit card (automatic),104.33,104.33,Yes
CUST-110797,Female,0,Yes,Yes,29,One year,Yes,Credit card (automatic),70.91,2112.32,No
CUST-110798,Female,0,Yes,Yes,40,Month-to-month,Yes,Electronic check,43.18,1615.82,Yes
CUST-110799,Male,1,Yes,No,54,Two year,No,Bank transfer (automatic),47.12,2527.95,Yes
CUST-110800,Female,0,Yes,No,60,Month-to-month,No,Credit card (automatic),95.92,6313.16,No
CUST-110801,Female,0,Yes,Yes,19,Month-to-month,Yes,Electronic check,43.11,874.13,No
CUST-110802,Male,0,Yes,No,11,Month-to-month,Yes,Mailed check,70.69,801.41,No
CUST-110803,Male,0,No,No,42,Two year,Yes,Electronic check,111.13,4695.72,Yes
CUST-110804,Female,0,Yes,No,23,One year,Yes,Credit card (automatic),66.28,1454.77,Yes
CUST-110805,Female,0,No,Yes,35,One year,Yes,Credit card (automatic),68.52,2414.59,No
CUST-110806,Female,0,No,Yes,2,One year,Yes,Credit card (automatic),77.86,168.86,No
CUST-110807,Male,1,No,Yes,28,One year,Yes,Mailed check,97.28,2824.16,Yes
CUST-110808,Female,0,Yes,Yes,68,Two year,Yes,Bank transfer (automatic),98.46,7253.95,No
CUST-110809,Male,1,Yes,Yes,30,One year,No,Credit card (automatic),96.25,3003.32,No
CUST-110810,Male,0,No,No,45,One year,Yes,Electronic check,117.53,4794.87,No
CUST-110811,Female,0,Yes,Yes,17,Two year,No,Credit card (automatic),58.85,941.52,No
